SMILES,SF
C(C(=C1C(c2ccccc2)=[N+]([O-])c2ccccc21)C#N)#N,0.522959412
C1(c2ccccc2)=[N+]([O-])c2c(cccc2)C1=C(C#N)C#N,0.522959412
c1c2c([N+]([O-])=C(c3ccccc3)C2=C(C#N)C#N)ccc1,0.522959412
c1cc2c(cc1)C(=C(C#N)C#N)C(=[N+]2[O-])c1ccccc1,0.522959412
N#CC(C#N)=C1c2c([N+]([O-])=C1c1ccccc1)cccc2,0.522959412
c1ccccc1-c1n(c2C(=O)C(C)=CC(c2c1C(=O)OCC)=C1c2c(C(=O)OCC)c(n(C)c2C(C(=C1)C)=O)-c1ccccc1)C,0.479594808
O=C(c1c(-c2ccccc2)n(c2C(C(C)=CC(=C3c4c(C(=O)OCC)c(-c5ccccc5)n(C)c4C(C(C)=C3)=O)c21)=O)C)OCC,0.479594808
c1cccc(-c2n(c3C(=O)C(=CC(c3c2C(OCC)=O)=C2c3c(c(n(c3C(=O)C(C)=C2)C)-c2ccccc2)C(=O)OCC)C)C)c1,0.479594808
c1(ccccc1)-c1c(c2c(n1C)C(C(C)=CC2=C1C=C(C(=O)c2n(C)c(-c3ccccc3)c(c12)C(=O)OCC)C)=O)C(OCC)=O,0.479594808
c12C(=O)C(=CC(=C3C=C(C)C(c4c3c(C(OCC)=O)c(n4C)-c3ccccc3)=O)c1c(C(=O)OCC)c(-c1ccccc1)n2C)C,0.479594808
C(c1c(-c2ccccc2)n(c2c1C(=C1C=C(C(=O)c3c1c(C(=O)OCC)c(n3C)-c1ccccc1)C)C=C(C2=O)C)C)(OCC)=O,0.479594808
O=C(OCC)c1c(n(C)c2c1C(=C1c3c(c(-c4ccccc4)n(C)c3C(C(=C1)C)=O)C(=O)OCC)C=C(C)C2=O)-c1ccccc1,0.479594808
O=C1c2n(c(-c3ccccc3)c(C(=O)OCC)c2C(C=C1C)=C1c2c(C(OCC)=O)c(n(C)c2C(=O)C(=C1)C)-c1ccccc1)C,0.479594808
n1(C)c(c(c2c1C(=O)C(=CC2=C1C=C(C(=O)c2c1c(c(-c1ccccc1)n2C)C(=O)OCC)C)C)C(=O)OCC)-c1ccccc1,0.479594808
n1(C)c(-c2ccccc2)c(c2C(C=C(C(c12)=O)C)=C1c2c(C(=O)C(C)=C1)n(C)c(-c1ccccc1)c2C(OCC)=O)C(=O)OCC,0.479594808
c12C(C=C(C(=O)c2n(c(c1C(=O)OCC)-c1ccccc1)C)C)=C1c2c(C(OCC)=O)c(-c3ccccc3)n(c2C(C(=C1)C)=O)C,0.479594808
c1cccc(c1)-c1n(c2c(C(C=C(C2=O)C)=C2C=C(C(c3c2c(C(=O)OCC)c(n3C)-c2ccccc2)=O)C)c1C(=O)OCC)C,0.479594808
n1(c(c(C(OCC)=O)c2C(=C3c4c(c(n(c4C(=O)C(C)=C3)C)-c3ccccc3)C(OCC)=O)C=C(C)C(=O)c21)-c1ccccc1)C,0.479594808
O(CC)C(=O)c1c(n(C)c2C(=O)C(C)=CC(=C3C=C(C)C(c4n(c(-c5ccccc5)c(C(OCC)=O)c43)C)=O)c12)-c1ccccc1,0.479594808
c1ccccc1-c1n(c2c(c1C(=O)OCC)C(=C1c3c(n(c(c3C(=O)OCC)-c3ccccc3)C)C(=O)C(=C1)C)C=C(C)C2=O)C,0.479594808
c1ccccc1-c1n(C)c2C(=O)C(=CC(c2c1C(=O)OCC)=C1c2c(C(OCC)=O)c(n(C)c2C(C(=C1)C)=O)-c1ccccc1)C,0.479594808
C1=C(C(=O)c2c(C1=C1c3c(n(C)c(c3C(=O)OCC)-c3ccccc3)C(C(C)=C1)=O)c(C(OCC)=O)c(n2C)-c1ccccc1)C,0.479594808
Cn1c(c(C(=O)OCC)c2C(=C3c4c(c(n(c4C(C(=C3)C)=O)C)-c3ccccc3)C(=O)OCC)C=C(C(=O)c12)C)-c1ccccc1,0.479594808
O=C(OCC)c1c(n(C)c2C(=O)C(=CC(=C3C=C(C)C(c4c3c(C(OCC)=O)c(n4C)-c3ccccc3)=O)c12)C)-c1ccccc1,0.479594808
c1(-c2c(C(=O)OCC)c3C(=C4C=C(C)C(c5n(C)c(c(c45)C(=O)OCC)-c4ccccc4)=O)C=C(C)C(c3n2C)=O)ccccc1,0.479594808
C(OCC)(=O)c1c2C(=C3c4c(C(C(C)=C3)=O)n(c(c4C(=O)OCC)-c3ccccc3)C)C=C(C(=O)c2n(c1-c1ccccc1)C)C,0.479594808
CCOC(c1c(-c2ccccc2)n(C)c2c1C(C=C(C)C2=O)=C1C=C(C)C(c2c1c(C(=O)OCC)c(n2C)-c1ccccc1)=O)=O,0.479594808
O=C(c1c2c(n(C)c1-c1ccccc1)C(=O)C(=CC2=C1c2c(c(n(c2C(C(=C1)C)=O)C)-c1ccccc1)C(OCC)=O)C)OCC,0.479594808
C1(=C2c3c(C(=O)C(=C2)C)n(C)c(-c2ccccc2)c3C(=O)OCC)c2c(c(-c3ccccc3)n(C)c2C(C(=C1)C)=O)C(=O)OCC,0.479594808
c12C(=O)C(=CC(c1c(c(n2C)-c1ccccc1)C(=O)OCC)=C1C=C(C)C(c2n(C)c(-c3ccccc3)c(C(OCC)=O)c12)=O)C,0.479594808
C(c1c2c(n(c1-c1ccccc1)C)C(C(C)=CC2=C1C=C(C(=O)c2n(C)c(-c3ccccc3)c(c21)C(OCC)=O)C)=O)(OCC)=O,0.479594808
c1(ccccc1)-c1c(C(=O)OCC)c2C(=C3c4c(c(n(c4C(C(=C3)C)=O)C)-c3ccccc3)C(=O)OCC)C=C(C)C(c2n1C)=O,0.479594808
CCOC(c1c2C(=C3c4c(n(C)c(c4C(=O)OCC)-c4ccccc4)C(C(=C3)C)=O)C=C(C(c2n(C)c1-c1ccccc1)=O)C)=O,0.479594808
C1(C(C)=CC(=C2C=C(C(=O)c3n(C)c(-c4ccccc4)c(c32)C(=O)OCC)C)c2c1n(C)c(c2C(OCC)=O)-c1ccccc1)=O,0.479594808
Cn1c(-c2ccccc2)c(C(=O)OCC)c2c1C(=O)C(=CC2=C1C=C(C)C(=O)c2c1c(c(-c1ccccc1)n2C)C(=O)OCC)C,0.479594808
CC1=CC(=C2c3c(c(n(C)c3C(=O)C(=C2)C)-c2ccccc2)C(=O)OCC)c2c(c(-c3ccccc3)n(C)c2C1=O)C(=O)OCC,0.479594808
O=C(c1c2c(n(C)c1-c1ccccc1)C(C(C)=CC2=C1c2c(n(c(-c3ccccc3)c2C(=O)OCC)C)C(=O)C(C)=C1)=O)OCC,0.479594808
c1c(-c2c(c3c(C(=O)C(C)=CC3=C3C=C(C)C(=O)c4n(C)c(-c5ccccc5)c(C(=O)OCC)c34)n2C)C(OCC)=O)cccc1,0.479594808
c1(-c2c(C(=O)OCC)c3c(n2C)C(=O)C(=CC3=C2c3c(C(OCC)=O)c(-c4ccccc4)n(c3C(=O)C(C)=C2)C)C)ccccc1,0.479594808
C(C)OC(c1c2c(n(C)c1-c1ccccc1)C(=O)C(=CC2=C1C=C(C)C(c2n(c(c(C(OCC)=O)c12)-c1ccccc1)C)=O)C)=O,0.479594808
c1cc(-c2n(C)c3C(=O)C(C)=CC(=C4C=C(C(c5n(c(c(c54)C(=O)OCC)-c4ccccc4)C)=O)C)c3c2C(OCC)=O)ccc1,0.479594808
n1(c2C(C(=CC(=C3C=C(C)C(c4n(c(-c5ccccc5)c(C(=O)OCC)c34)C)=O)c2c(C(OCC)=O)c1-c1ccccc1)C)=O)C,0.479594808
C1(=C2C=C(C(c3c2c(c(-c2ccccc2)n3C)C(OCC)=O)=O)C)c2c(C(=O)OCC)c(-c3ccccc3)n(C)c2C(C(C)=C1)=O,0.479594808
c12c(C(=C3C=C(C(=O)c4c3c(C(=O)OCC)c(-c3ccccc3)n4C)C)C=C(C)C2=O)c(C(OCC)=O)c(-c2ccccc2)n1C,0.479594808
c1cc(ccc1)-c1c(C(OCC)=O)c2c(n1C)C(=O)C(=CC2=C1C=C(C)C(=O)c2n(c(-c3ccccc3)c(c12)C(=O)OCC)C)C,0.479594808
C1(=C2c3c(C(=O)C(C)=C2)n(C)c(-c2ccccc2)c3C(OCC)=O)c2c(C(C(=C1)C)=O)n(C)c(c2C(=O)OCC)-c1ccccc1,0.479594808
c1(c2c(C(C(=CC2=C2C=C(C)C(c3n(c(-c4ccccc4)c(C(OCC)=O)c23)C)=O)C)=O)n(c1-c1ccccc1)C)C(=O)OCC,0.479594808
C1(=O)c2c(C(C=C1C)=C1c3c(n(C)c(-c4ccccc4)c3C(=O)OCC)C(C(C)=C1)=O)c(C(=O)OCC)c(-c1ccccc1)n2C,0.479594808
C1(=C2C=C(C(=O)c3n(c(-c4ccccc4)c(c32)C(=O)OCC)C)C)C=C(C(c2c1c(C(=O)OCC)c(n2C)-c1ccccc1)=O)C,0.479594808
c1cccc(-c2n(c3C(C(=CC(c3c2C(OCC)=O)=C2c3c(n(c(c3C(OCC)=O)-c3ccccc3)C)C(C(C)=C2)=O)C)=O)C)c1,0.479594808
C1(=C2c3c(n(C)c(c3C(=O)OCC)-c3ccccc3)C(=O)C(=C2)C)C=C(C)C(c2c1c(c(-c1ccccc1)n2C)C(OCC)=O)=O,0.479594808
C1C(c2c(c(-c3ccccc3)n(c2C(=O)C=1C)C)C(OCC)=O)=C1c2c(C(C(=C1)C)=O)n(c(c2C(=O)OCC)-c1ccccc1)C,0.479594808
c1c(-c2n(C)c3c(C(=C4c5c(c(n(C)c5C(C(C)=C4)=O)-c4ccccc4)C(OCC)=O)C=C(C3=O)C)c2C(=O)OCC)cccc1,0.479594808
Cn1c(-c2ccccc2)c(c2c1C(=O)C(=CC2=C1c2c(c(n(C)c2C(=O)C(=C1)C)-c1ccccc1)C(=O)OCC)C)C(OCC)=O,0.479594808
c1(-c2ccccc2)n(c2c(c1C(=O)OCC)C(C=C(C2=O)C)=C1c2c(C(=O)OCC)c(n(c2C(C(C)=C1)=O)C)-c1ccccc1)C,0.479594808
O(C(=O)c1c(-c2ccccc2)n(c2C(C(=CC(c21)=C1c2c(C(OCC)=O)c(-c3ccccc3)n(c2C(C(C)=C1)=O)C)C)=O)C)CC,0.479594808
c12c(C(=O)OCC)c(n(C)c2C(=O)C(C)=CC1=C1C=C(C(=O)c2n(c(c(C(OCC)=O)c12)-c1ccccc1)C)C)-c1ccccc1,0.479594808
O=C1c2c(c(c(-c3ccccc3)n2C)C(OCC)=O)C(=C2C=C(C)C(c3n(c(-c4ccccc4)c(C(=O)OCC)c32)C)=O)C=C1C,0.479594808
C1=C(C(c2n(C)c(c(C(OCC)=O)c2C1=C1c2c(n(c(-c3ccccc3)c2C(=O)OCC)C)C(C(=C1)C)=O)-c1ccccc1)=O)C,0.479594808
C1(c2c(C(C=C1C)=C1C=C(C(c3c1c(c(n3C)-c1ccccc1)C(OCC)=O)=O)C)c(c(n2C)-c1ccccc1)C(OCC)=O)=O,0.479594808
CCOC(=O)c1c2C(C=C(C)C(c2n(C)c1-c1ccccc1)=O)=C1c2c(C(C(C)=C1)=O)n(C)c(c2C(OCC)=O)-c1ccccc1,0.479594808
c1c(cccc1)-c1n(c2C(=O)C(C)=CC(=C3c4c(C(C(C)=C3)=O)n(c(-c3ccccc3)c4C(=O)OCC)C)c2c1C(OCC)=O)C,0.479594808
C(=O)(OCC)c1c2C(C=C(C)C(c2n(c1-c1ccccc1)C)=O)=C1C=C(C)C(=O)c2n(C)c(c(C(=O)OCC)c12)-c1ccccc1,0.479594808
c1(c2C(C=C(C)C(=O)c2n(C)c1-c1ccccc1)=C1C=C(C(=O)c2n(c(c(C(=O)OCC)c12)-c1ccccc1)C)C)C(OCC)=O,0.479594808
n1(c2C(=O)C(=CC(c2c(C(OCC)=O)c1-c1ccccc1)=C1C=C(C(=O)c2n(c(c(C(OCC)=O)c21)-c1ccccc1)C)C)C)C,0.479594808
C(C)OC(c1c2c(C(=O)C(=CC2=C2c3c(c(-c4ccccc4)n(C)c3C(C(=C2)C)=O)C(=O)OCC)C)n(c1-c1ccccc1)C)=O,0.479594808
c1ccccc1-c1c(C(=O)OCC)c2C(=C3C=C(C(=O)c4n(C)c(c(C(OCC)=O)c34)-c3ccccc3)C)C=C(C(c2n1C)=O)C,0.479594808
C(OC(=O)c1c2c(n(c1-c1ccccc1)C)C(C(C)=CC2=C1c2c(C(C(=C1)C)=O)n(C)c(c2C(OCC)=O)-c1ccccc1)=O)C,0.479594808
c1cc(ccc1)-c1c(c2C(C=C(C)C(=O)c2n1C)=C1C=C(C)C(=O)c2n(c(c(c21)C(=O)OCC)-c1ccccc1)C)C(=O)OCC,0.479594808
c1ccccc1-c1c(C(OCC)=O)c2C(C=C(C(=O)c2n1C)C)=C1C=C(C(c2n(C)c(c(c12)C(=O)OCC)-c1ccccc1)=O)C,0.479594808
C1C(c2c(n(C)c(c2C(OCC)=O)-c2ccccc2)C(C=1C)=O)=C1c2c(C(OCC)=O)c(n(C)c2C(C(C)=C1)=O)-c1ccccc1,0.479594808
c1cccc(c1)-c1c(C(=O)OCC)c2C(=C3c4c(n(c(-c5ccccc5)c4C(=O)OCC)C)C(C(C)=C3)=O)C=C(C)C(=O)c2n1C,0.479594808
C1C(c2c(n(C)c(-c3ccccc3)c2C(=O)OCC)C(=O)C=1C)=C1c2c(C(=O)OCC)c(n(c2C(C(=C1)C)=O)C)-c1ccccc1,0.479594808
c1cc(-c2c(c3c(C(=O)C(=CC3=C3c4c(C(=O)OCC)c(-c5ccccc5)n(c4C(=O)C(=C3)C)C)C)n2C)C(=O)OCC)ccc1,0.479594808
c1cccc(-c2c(C(=O)OCC)c3C(C=C(C)C(c3n2C)=O)=C2C=C(C)C(=O)c3c2c(C(=O)OCC)c(-c2ccccc2)n3C)c1,0.479594808
c1(-c2ccccc2)c(C(=O)OCC)c2c(n1C)C(C(=CC2=C1c2c(c(-c3ccccc3)n(c2C(C(C)=C1)=O)C)C(OCC)=O)C)=O,0.479594808
Cn1c2C(C(=CC(=C3C=C(C(=O)c4n(c(-c5ccccc5)c(C(OCC)=O)c34)C)C)c2c(C(OCC)=O)c1-c1ccccc1)C)=O,0.479594808
c12C(C=C(C(c1n(c(-c1ccccc1)c2C(OCC)=O)C)=O)C)=C1c2c(c(n(c2C(=O)C(C)=C1)C)-c1ccccc1)C(=O)OCC,0.479594808
n1(C)c(c(c2c1C(=O)C(=CC2=C1c2c(c(n(C)c2C(=O)C(C)=C1)-c1ccccc1)C(OCC)=O)C)C(OCC)=O)-c1ccccc1,0.479594808
C1=C(C(c2c(C1=C1C=C(C(=O)c3c1c(C(=O)OCC)c(-c1ccccc1)n3C)C)c(C(OCC)=O)c(-c1ccccc1)n2C)=O)C,0.479594808
c1cc(-c2n(c3C(C(C)=CC(c3c2C(OCC)=O)=C2C=C(C(=O)c3n(C)c(c(C(=O)OCC)c32)-c2ccccc2)C)=O)C)ccc1,0.479594808
c12c(C(=O)OCC)c(n(C)c2C(=O)C(=CC1=C1C=C(C)C(=O)c2n(C)c(c(C(OCC)=O)c12)-c1ccccc1)C)-c1ccccc1,0.479594808
c12C(C(C)=CC(c1c(C(OCC)=O)c(-c1ccccc1)n2C)=C1C=C(C(=O)c2c1c(c(n2C)-c1ccccc1)C(OCC)=O)C)=O,0.479594808
c1cccc(c1)-c1c(c2c(n1C)C(=O)C(=CC2=C1c2c(C(=O)C(=C1)C)n(C)c(c2C(OCC)=O)-c1ccccc1)C)C(OCC)=O,0.479594808
C1C(=C2C=C(C)C(=O)c3n(c(c(c23)C(=O)OCC)-c2ccccc2)C)c2c(C(OCC)=O)c(-c3ccccc3)n(c2C(=O)C=1C)C,0.479594808
c1(-c2ccccc2)n(c2c(c1C(OCC)=O)C(C=C(C2=O)C)=C1c2c(n(C)c(-c3ccccc3)c2C(=O)OCC)C(=O)C(C)=C1)C,0.479594808
CC1C(c2c(c(c(-c3ccccc3)n2C)C(OCC)=O)C(C=1)=C1c2c(c(-c3ccccc3)n(C)c2C(=O)C(C)=C1)C(=O)OCC)=O,0.479594808
C1C(c2c(C(C=1C)=O)n(c(-c1ccccc1)c2C(OCC)=O)C)=C1C=C(C)C(=O)c2n(c(-c3ccccc3)c(c21)C(OCC)=O)C,0.479594808
c1(c2C(=C3C=C(C)C(=O)c4n(C)c(c(C(=O)OCC)c43)-c3ccccc3)C=C(C(=O)c2n(c1-c1ccccc1)C)C)C(=O)OCC,0.479594808
C1=C(C)C(=O)c2n(c(-c3ccccc3)c(C(OCC)=O)c2C1=C1C=C(C)C(c2n(c(-c3ccccc3)c(c21)C(=O)OCC)C)=O)C,0.479594808
C1(c2c(n(c(-c3ccccc3)c2C(OCC)=O)C)C(C(=C1)C)=O)=C1C=C(C)C(c2c1c(c(-c1ccccc1)n2C)C(=O)OCC)=O,0.479594808
c12n(c(-c3ccccc3)c(C(OCC)=O)c2C(=C2c3c(n(c(c3C(=O)OCC)-c3ccccc3)C)C(C(=C2)C)=O)C=C(C1=O)C)C,0.479594808
C1(=CC(=C2C=C(C(=O)c3c2c(C(OCC)=O)c(n3C)-c2ccccc2)C)c2c(n(C)c(-c3ccccc3)c2C(OCC)=O)C1=O)C,0.479594808
O=C(c1c(-c2ccccc2)n(C)c2c1C(C=C(C2=O)C)=C1c2c(C(OCC)=O)c(n(c2C(C(C)=C1)=O)C)-c1ccccc1)OCC,0.479594808
c1(n(C)c2c(C(=C3C=C(C)C(c4c3c(c(n4C)-c3ccccc3)C(OCC)=O)=O)C=C(C2=O)C)c1C(OCC)=O)-c1ccccc1,0.479594808
O=C1C(C)=CC(c2c1n(C)c(c2C(OCC)=O)-c1ccccc1)=C1c2c(n(C)c(-c3ccccc3)c2C(=O)OCC)C(C(C)=C1)=O,0.479594808
C1C(c2c(C(=O)OCC)c(-c3ccccc3)n(c2C(=O)C=1C)C)=C1C=C(C(=O)c2n(C)c(-c3ccccc3)c(c12)C(=O)OCC)C,0.479594808
C1(=O)C(=CC(c2c1n(c(-c1ccccc1)c2C(=O)OCC)C)=C1C=C(C(=O)c2n(C)c(-c3ccccc3)c(c12)C(=O)OCC)C)C,0.479594808
Cn1c2c(c(C(OCC)=O)c1-c1ccccc1)C(C=C(C2=O)C)=C1C=C(C)C(=O)c2n(C)c(-c3ccccc3)c(c12)C(=O)OCC,0.479594808
C1=C(C(=O)c2c(c(C(OCC)=O)c(-c3ccccc3)n2C)C1=C1c2c(C(C(=C1)C)=O)n(C)c(c2C(OCC)=O)-c1ccccc1)C,0.479594808
C(=O)(OCC)c1c2C(C=C(C(c2n(C)c1-c1ccccc1)=O)C)=C1c2c(n(C)c(-c3ccccc3)c2C(=O)OCC)C(=O)C(=C1)C,0.479594808
c1c(-c2n(c3C(C(C)=CC(=C4C=C(C)C(=O)c5c4c(C(=O)OCC)c(-c4ccccc4)n5C)c3c2C(OCC)=O)=O)C)cccc1,0.479594808
Cn1c(-c2ccccc2)c(C(=O)OCC)c2C(=C3C=C(C(c4n(c(-c5ccccc5)c(c43)C(OCC)=O)C)=O)C)C=C(C)C(c12)=O,0.479594808
CC1=CC(c2c(C(OCC)=O)c(-c3ccccc3)n(c2C1=O)C)=C1C=C(C)C(=O)c2c1c(c(-c1ccccc1)n2C)C(=O)OCC,0.479594808
C(c1c2C(C=C(C)C(=O)c2n(C)c1-c1ccccc1)=C1C=C(C)C(c2n(C)c(-c3ccccc3)c(C(OCC)=O)c21)=O)(OCC)=O,0.479594808
C(=O)(OCC)C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(=O)OCC,0.292738108
C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)(C(=O)OCC)C(OCC)=O,0.292738108
O=C(C(C(=O)OCC)=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)OCC,0.292738108
CCOC(=O)C(C(OCC)=O)=c1ccc(cc1)=C(C(OCC)=O)C(OCC)=O,0.292738108
C(C)OC(C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)=O,0.292738108
c1(ccc(cc1)=C(C(OCC)=O)C(OCC)=O)=C(C(=O)OCC)C(=O)OCC,0.292738108
O(CC)C(C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)=O,0.292738108
C(OC(=O)C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)C,0.292738108
O(CC)C(C(C(OCC)=O)=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)=O,0.292738108
O(CC)C(C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(OCC)=O)=O,0.292738108
C(=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)(C(=O)OCC)C(=O)OCC,0.292738108
c1c(=C(C(=O)OCC)C(OCC)=O)ccc(=C(C(=O)OCC)C(OCC)=O)c1,0.292738108
C(=O)(OCC)C(=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,0.292738108
C(C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(OCC)=O)(=O)OCC,0.292738108
O(CC)C(=O)C(C(OCC)=O)=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1,0.292738108
c1(=C(C(OCC)=O)C(OCC)=O)ccc(cc1)=C(C(OCC)=O)C(OCC)=O,0.292738108
O=C(C(=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1)C(=O)OCC)OCC,0.292738108
O=C(C(=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)C(OCC)=O)OCC,0.292738108
c1(=C(C(=O)OCC)C(OCC)=O)ccc(=C(C(=O)OCC)C(=O)OCC)cc1,0.292738108
c1(=C(C(=O)OCC)C(=O)OCC)ccc(=C(C(=O)OCC)C(=O)OCC)cc1,0.292738108
c1c(=C(C(OCC)=O)C(=O)OCC)ccc(c1)=C(C(OCC)=O)C(OCC)=O,0.292738108
c1(=C(C(=O)OCC)C(OCC)=O)ccc(cc1)=C(C(OCC)=O)C(=O)OCC,0.292738108
C(OC(C(C(=O)OCC)=c1ccc(cc1)=C(C(OCC)=O)C(OCC)=O)=O)C,0.292738108
C(C)OC(C(C(OCC)=O)=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1)=O,0.292738108
CCOC(C(=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)C(=O)OCC)=O,0.292738108
O=C(C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(=O)OCC)OCC,0.292738108
C(=O)(C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(=O)OCC)OCC,0.292738108
C(C)OC(C(C(OCC)=O)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=O,0.292738108
c1(=C(C(OCC)=O)C(=O)OCC)ccc(cc1)=C(C(OCC)=O)C(=O)OCC,0.292738108
C(C)OC(C(=c1ccc(cc1)=C(C(OCC)=O)C(OCC)=O)C(=O)OCC)=O,0.292738108
O=C(OCC)C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(=O)OCC,0.292738108
O=C(C(=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC)C(OCC)=O)OCC,0.292738108
O=C(OCC)C(C(=O)OCC)=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC,0.292738108
CCOC(C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)=O,0.292738108
O=C(OCC)C(C(=O)OCC)=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1,0.292738108
CCOC(=O)C(=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,0.292738108
CCOC(C(=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC)=O,0.292738108
CCOC(C(C(OCC)=O)=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1)=O,0.292738108
c1cc(=C(C(=O)OCC)C(=O)OCC)ccc1=C(C(OCC)=O)C(=O)OCC,0.292738108
c1(ccc(=C(C(=O)OCC)C(=O)OCC)cc1)=C(C(OCC)=O)C(=O)OCC,0.292738108
CCOC(C(C(OCC)=O)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=O,0.292738108
C(OC(C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(=O)OCC)=O)C,0.292738108
O=C(C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(OCC)=O)OCC,0.292738108
C(=O)(C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)OCC,0.292738108
c1(=C(C(=O)OCC)C(=O)OCC)ccc(cc1)=C(C(OCC)=O)C(=O)OCC,0.292738108
c1c(=C(C(=O)OCC)C(OCC)=O)ccc(=C(C(OCC)=O)C(=O)OCC)c1,0.292738108
C(C)OC(=O)C(C(=O)OCC)=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1,0.292738108
C(C)OC(=O)C(=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,0.292738108
O=C(OCC)C(C(OCC)=O)=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1,0.292738108
c1c(=C(C(=O)OCC)C(OCC)=O)ccc(=C(C(OCC)=O)C(=O)OCC)c1,0.292738108
C(C)OC(C(C(OCC)=O)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=O,0.292738108
O=C(OCC)C(=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC)C(=O)OCC,0.292738108
c1c(=C(C(=O)OCC)C(=O)OCC)ccc(=C(C(=O)OCC)C(OCC)=O)c1,0.292738108
CCOC(=O)C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1,0.292738108
c1(=C(C(OCC)=O)C(OCC)=O)ccc(=C(C(=O)OCC)C(OCC)=O)cc1,0.292738108
c1(ccc(cc1)=C(C(OCC)=O)C(OCC)=O)=C(C(OCC)=O)C(OCC)=O,0.292738108
c1(ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=C(C(=O)OCC)C(OCC)=O,0.292738108
O(CC)C(=O)C(=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,0.292738108
c1(=C(C(=O)OCC)C(=O)OCC)ccc(=C(C(OCC)=O)C(OCC)=O)cc1,0.292738108
O=C(C(C(=O)OCC)=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)OCC,0.292738108
O=C(OCC)C(=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)C(=O)OCC,0.292738108
O(CC)C(=O)C(C(OCC)=O)=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC,0.292738108
O=C(C(C(OCC)=O)=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)OCC,0.292738108
CCOC(C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(OCC)=O)=O,0.292738108
C(C)OC(C(C(OCC)=O)=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)=O,0.292738108
O=C(OCC)C(=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)C(OCC)=O,0.292738108
C(C(=O)OCC)(C(=O)OCC)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC,0.292738108
c1(ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=C(C(OCC)=O)C(=O)OCC,0.292738108
C(OCC)(C(=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)C(=O)OCC)=O,0.292738108
O=C(C(=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC)C(=O)OCC)OCC,0.292738108
c1c(ccc(c1)=C(C(=O)OCC)C(=O)OCC)=C(C(OCC)=O)C(=O)OCC,0.292738108
CCOC(=O)C(=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC)C(=O)OCC,0.292738108
CCOC(C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(OCC)=O)=O,0.292738108
