SMILES,SF
c1cc2c(C(C(C=C2OCCCCCC)=C2C=C(c3c(C2=O)cccc3)OCCCCCC)=O)cc1,0.289218467
CCCCCCOC1=CC(C(=O)c2ccccc21)=C1C=C(c2c(cccc2)C1=O)OCCCCCC,0.289218467
c1c2C(C(=C3C=C(OCCCCCC)c4ccccc4C3=O)C=C(OCCCCCC)c2ccc1)=O,0.289218467
C1(C(=O)c2ccccc2C(OCCCCCC)=C1)=C1C=C(c2c(cccc2)C1=O)OCCCCCC,0.289218467
c12ccccc2C(=O)C(=C2C(=O)c3ccccc3C(OCCCCCC)=C2)C=C1OCCCCCC,0.289218467
C1C(=C2C=C(c3ccccc3C2=O)OCCCCCC)C(=O)c2c(C=1OCCCCCC)cccc2,0.289218467
C(CCCC)COC1=CC(=C2C=C(OCCCCCC)c3c(cccc3)C2=O)C(c2c1cccc2)=O,0.289218467
C(COC1c2c(C(C(=C3C=C(OCCCCCC)c4c(cccc4)C3=O)C=1)=O)cccc2)CCCC,0.289218467
C(CCCC)COC1c2ccccc2C(=O)C(C=1)=C1C(c2c(cccc2)C(=C1)OCCCCCC)=O,0.289218467
c12c(cccc1)C(=O)C(C=C2OCCCCCC)=C1C=C(OCCCCCC)c2ccccc2C1=O,0.289218467
C(CCCCOC1c2c(cccc2)C(=O)C(C=1)=C1C(c2ccccc2C(OCCCCCC)=C1)=O)C,0.289218467
CCOC1=CC(C(c2c1cccc2)=O)=C1C=C(c2c(cccc2)C1=O)OCC,0.27054008
C1(=O)C(=C2C(=O)c3ccccc3C(=C2)OCC)C=C(c2ccccc12)OCC,0.27054008
c1cc2c(cc1)C(=O)C(=C1C(c3ccccc3C(=C1)OCC)=O)C=C2OCC,0.27054008
O(CC)C1c2c(C(=O)C(=C3C=C(OCC)c4ccccc4C3=O)C=1)cccc2,0.27054008
C1(c2ccccc2C(=O)C(C=1)=C1C(=O)c2ccccc2C(OCC)=C1)OCC,0.27054008
C(C)OC1=CC(=C2C(=O)c3ccccc3C(=C2)OCC)C(c2ccccc12)=O,0.27054008
c1ccc2c(c1)C(OCC)=CC(=C1C=C(c3c(cccc3)C1=O)OCC)C2=O,0.27054008
c12ccccc1C(OCC)=CC(C2=O)=C1C(=O)c2ccccc2C(=C1)OCC,0.27054008
O=C1c2c(C(=CC1=C1C=C(c3ccccc3C1=O)OCC)OCC)cccc2,0.27054008
C1(C(=O)c2ccccc2C(OCC)=C1)=C1C=C(OCC)c2c(cccc2)C1=O,0.27054008
CCOC1c2c(cccc2)C(=O)C(=C2C=C(c3c(C2=O)cccc3)OCC)C=1,0.27054008
C1(C(=C2C=C(c3ccccc3C2=O)OCC)C=C(c2ccccc12)OCC)=O,0.27054008
C1=C(OCC)c2ccccc2C(=O)C1=C1C(=O)c2ccccc2C(OCC)=C1,0.27054008
O=C1C(=C2C=C(c3ccccc3C2=O)OCC)C=C(c2ccccc12)OCC,0.27054008
CCOC1c2ccccc2C(C(C=1)=C1C=C(c2c(cccc2)C1=O)OCC)=O,0.27054008
c1c2C(=CC(=C3C(=O)c4ccccc4C(OCC)=C3)C(c2ccc1)=O)OCC,0.27054008
c1c2C(=O)C(C=C(OCC)c2ccc1)=C1C(c2c(cccc2)C(=C1)OCC)=O,0.27054008
c12C(OCC)=CC(C(=O)c2cccc1)=C1C=C(c2ccccc2C1=O)OCC,0.27054008
C1(=CC(=C2C(=O)c3c(C(=C2)OCC)cccc3)C(=O)c2ccccc21)OCC,0.27054008
O(C1=CC(=C2C=C(c3ccccc3C2=O)OCC)C(=O)c2ccccc21)CC,0.27054008
OC1C(=O)Oc2c=1cc1c(=C(c3ccccc3)C(=O)O1)c2,0.171508699
c1cc(ccc1)C1=c2cc3c(=C(C(O3)=O)O)cc2OC1=O,0.171508699
C1(c2ccccc2)C(=O)Oc2cc3=C(O)C(=O)Oc3cc2=1,0.171508699
c1c2c(=C(O)C(=O)O2)cc2c1=C(C(O2)=O)c1ccccc1,0.171508699
OC1=c2cc3c(cc2OC1=O)=C(c1ccccc1)C(O3)=O,0.171508699
c1cc(C2C(Oc3cc4c(OC(C=4O)=O)cc3=2)=O)ccc1,0.171508699
c12cc3c(=C(C(O3)=O)c3ccccc3)cc2OC(=O)C=1O,0.171508699
c12cc3c(OC(C=3c3ccccc3)=O)cc1=C(C(=O)O2)O,0.171508699
c1cc(ccc1)C1=c2c(cc3=C(C(Oc3c2)=O)O)OC1=O,0.171508699
c1ccccc1C1=c2cc3c(cc2OC1=O)=C(O)C(=O)O3,0.171508699
c12cc3=C(O)C(Oc3cc1=C(C(O2)=O)c1ccccc1)=O,0.171508699
O=C1C(O)=c2c(O1)cc1c(c2)OC(=O)C=1c1ccccc1,0.171508699
c1c2c(cc3OC(C(=c13)O)=O)=C(C(=O)O2)c1ccccc1,0.171508699
O=C1C(=c2cc3c(cc2O1)=C(c1ccccc1)C(=O)O3)O,0.171508699
C1(Oc2c(=C1c1ccccc1)cc1OC(C(O)=c1c2)=O)=O,0.171508699
c1(ccccc1)C1=c2cc3c(cc2OC1=O)=C(O)C(=O)O3,0.171508699
O=C1C(O)=c2c(cc3=C(C(=O)Oc3c2)c2ccccc2)O1,0.171508699
c12c(cc3c(c2)=C(C(O3)=O)c2ccccc2)=C(C(O1)=O)O,0.171508699
C1(C(=c2c(cc3=C(c4ccccc4)C(=O)Oc3c2)O1)O)=O,0.171508699
c1c2c(OC(C=2c2ccccc2)=O)cc2c1OC(=O)C=2O,0.171508699
C1=C(c2ccccc2C(C1=C1C=C(c2ccccc2C1=O)OC(C)C)=O)OC(C)C,0.244271574
O=C1C(=C2C(=O)c3c(C(=C2)OC(C)C)cccc3)C=C(c2c1cccc2)OC(C)C,0.244271574
c1ccc2c(C(C(=C3C(c4ccccc4C(=C3)OC(C)C)=O)C=C2OC(C)C)=O)c1,0.244271574
O=C1C(=C2C=C(c3c(C2=O)cccc3)OC(C)C)C=C(OC(C)C)c2c1cccc2,0.244271574
c1c2c(C(=O)C(C=C2OC(C)C)=C2C(c3c(cccc3)C(=C2)OC(C)C)=O)ccc1,0.244271574
c1c2c(C(OC(C)C)=CC(C2=O)=C2C=C(c3ccccc3C2=O)OC(C)C)ccc1,0.244271574
O(C1c2ccccc2C(C(=C2C(=O)c3c(cccc3)C(OC(C)C)=C2)C=1)=O)C(C)C,0.244271574
c12c(cccc1)C(C(=C1C(c3ccccc3C(=C1)OC(C)C)=O)C=C2OC(C)C)=O,0.244271574
c12C(=O)C(C=C(OC(C)C)c1cccc2)=C1C=C(OC(C)C)c2c(C1=O)cccc2,0.244271574
C1(C=C(c2c(C1=O)cccc2)OC(C)C)=C1C=C(OC(C)C)c2ccccc2C1=O,0.244271574
c12ccccc1C(=CC(=C1C(c3c(cccc3)C(OC(C)C)=C1)=O)C2=O)OC(C)C,0.244271574
c12c(C(=O)C(=C3C=C(c4c(C3=O)cccc4)OC(C)C)C=C1OC(C)C)cccc2,0.244271574
C1=C(c2c(C(=O)C1=C1C(c3ccccc3C(OC(C)C)=C1)=O)cccc2)OC(C)C,0.244271574
C1(c2c(cccc2)C(C(=C2C(c3ccccc3C(OC(C)C)=C2)=O)C=1)=O)OC(C)C,0.244271574
C1=C(OC(C)C)c2c(cccc2)C(C1=C1C=C(OC(C)C)c2ccccc2C1=O)=O,0.244271574
c1cc2C(OC(C)C)=CC(C(=O)c2cc1)=C1C(c2c(C(=C1)OC(C)C)cccc2)=O,0.244271574
c12C(=O)C(C=C(c1cccc2)OC(C)C)=C1C(c2ccccc2C(=C1)OC(C)C)=O,0.244271574
C1C(C(=O)c2c(C=1OC(C)C)cccc2)=C1C(c2c(cccc2)C(=C1)OC(C)C)=O,0.244271574
c1c2c(ccc1)C(OC(C)C)=CC(=C1C(=O)c3c(C(=C1)OC(C)C)cccc3)C2=O,0.244271574
O(C1=CC(C(=O)c2c1cccc2)=C1C(=O)c2c(cccc2)C(OC(C)C)=C1)C(C)C,0.244271574
c1c(ccc(=C(C(=O)OC)C(OC)=O)c1)=C(C(OC)=O)C(OC)=O,0.360031118
C(OC)(C(=c1ccc(cc1)=C(C(OC)=O)C(=O)OC)C(OC)=O)=O,0.360031118
c1c(=C(C(=O)OC)C(OC)=O)ccc(=C(C(OC)=O)C(OC)=O)c1,0.360031118
C(=c1ccc(=C(C(=O)OC)C(OC)=O)cc1)(C(=O)OC)C(OC)=O,0.360031118
O=C(OC)C(C(=O)OC)=c1ccc(=C(C(=O)OC)C(OC)=O)cc1,0.360031118
c1c(=C(C(OC)=O)C(OC)=O)ccc(c1)=C(C(OC)=O)C(=O)OC,0.360031118
C(OC)(C(C(=O)OC)=c1ccc(cc1)=C(C(=O)OC)C(=O)OC)=O,0.360031118
C(=O)(C(C(OC)=O)=c1ccc(cc1)=C(C(OC)=O)C(OC)=O)OC,0.360031118
COC(C(=c1ccc(=C(C(=O)OC)C(OC)=O)cc1)C(=O)OC)=O,0.360031118
c1c(ccc(=C(C(=O)OC)C(OC)=O)c1)=C(C(OC)=O)C(OC)=O,0.360031118
COC(C(C(=O)OC)=c1ccc(=C(C(OC)=O)C(OC)=O)cc1)=O,0.360031118
C(OC)(C(=c1ccc(cc1)=C(C(=O)OC)C(=O)OC)C(=O)OC)=O,0.360031118
c1cc(=C(C(=O)OC)C(OC)=O)ccc1=C(C(OC)=O)C(OC)=O,0.360031118
O(C(C(=c1ccc(cc1)=C(C(=O)OC)C(=O)OC)C(OC)=O)=O)C,0.360031118
COC(=O)C(C(OC)=O)=c1ccc(=C(C(OC)=O)C(=O)OC)cc1,0.360031118
C(OC)(=O)C(=c1ccc(=C(C(=O)OC)C(=O)OC)cc1)C(=O)OC,0.360031118
C(C(OC)=O)(C(=O)OC)=c1ccc(=C(C(OC)=O)C(OC)=O)cc1,0.360031118
C(C(OC)=O)(C(=O)OC)=c1ccc(cc1)=C(C(=O)OC)C(OC)=O,0.360031118
C(=O)(C(C(=O)OC)=c1ccc(=C(C(OC)=O)C(OC)=O)cc1)OC,0.360031118
COC(C(C(=O)OC)=c1ccc(=C(C(=O)OC)C(OC)=O)cc1)=O,0.360031118
C1(=C2C(c3ccccc3C(=C2)OC)=O)C(c2ccccc2C(OC)=C1)=O,0.177298162
c12c(C(=CC(C2=O)=C2C(=O)c3ccccc3C(=C2)OC)OC)cccc1,0.177298162
c1cc2c(C(=O)C(C=C2OC)=C2C=C(c3ccccc3C2=O)OC)cc1,0.177298162
COC1=CC(=C2C=C(c3c(cccc3)C2=O)OC)C(=O)c2ccccc12,0.177298162
c1c2c(C(=O)C(C=C2OC)=C2C(c3c(cccc3)C(=C2)OC)=O)ccc1,0.177298162
C1=C(c2c(C(C1=C1C(c3ccccc3C(=C1)OC)=O)=O)cccc2)OC,0.177298162
c1ccc2c(C(=O)C(=C3C(=O)c4c(cccc4)C(OC)=C3)C=C2OC)c1,0.177298162
C1(C(c2c(C(=C1)OC)cccc2)=O)=C1C(=O)c2ccccc2C(OC)=C1,0.177298162
c12C(=O)C(C=C(OC)c1cccc2)=C1C(c2ccccc2C(OC)=C1)=O,0.177298162
c1cc2C(C(=C3C=C(c4ccccc4C3=O)OC)C=C(OC)c2cc1)=O,0.177298162
c1cccc2C(=O)C(C=C(c12)OC)=C1C(c2c(cccc2)C(=C1)OC)=O,0.177298162
C1=C(c2c(C(C1=C1C=C(OC)c3ccccc3C1=O)=O)cccc2)OC,0.177298162
COC1=CC(=C2C=C(c3ccccc3C2=O)OC)C(c2ccccc12)=O,0.177298162
c1cc2c(cc1)C(OC)=CC(C2=O)=C1C(=O)c2c(cccc2)C(=C1)OC,0.177298162
O(C1=CC(=C2C(c3c(C(=C2)OC)cccc3)=O)C(c2c1cccc2)=O)C,0.177298162
c1cccc2c1C(OC)=CC(=C1C=C(OC)c3ccccc3C1=O)C2=O,0.177298162
O(C1=CC(C(=O)c2ccccc21)=C1C(=O)c2ccccc2C(=C1)OC)C,0.177298162
O(C)C1=CC(=C2C(c3ccccc3C(OC)=C2)=O)C(=O)c2c1cccc2,0.177298162
O=C1c2ccccc2C(=CC1=C1C(=O)c2c(cccc2)C(OC)=C1)OC,0.177298162
C1(=O)C(=C2C(c3ccccc3C(=C2)OC)=O)C=C(c2ccccc12)OC,0.177298162
C1(=c2ccc(=C(C#N)C#N)cc2)SC(=C(S1)SC)SC,0.457905798
CSC1=C(SC)SC(=c2ccc(=C(C#N)C#N)cc2)S1,0.457905798
C(C(=c1ccc(cc1)=C1SC(=C(SC)S1)SC)C#N)#N,0.457905798
S(C1SC(SC=1SC)=c1ccc(cc1)=C(C#N)C#N)C,0.457905798
C1(SC(=C(SC)S1)SC)=c1ccc(cc1)=C(C#N)C#N,0.457905798
c1c(=C(C#N)C#N)ccc(=C2SC(=C(S2)SC)SC)c1,0.457905798
CSC1=C(SC(=c2ccc(cc2)=C(C#N)C#N)S1)SC,0.457905798
c1(=C2SC(=C(S2)SC)SC)ccc(cc1)=C(C#N)C#N,0.457905798
c1cc(ccc1=C1SC(=C(S1)SC)SC)=C(C#N)C#N,0.457905798
C1(SC(=c2ccc(=C(C#N)C#N)cc2)SC=1SC)SC,0.457905798
S(C1=C(SC)SC(S1)=c1ccc(=C(C#N)C#N)cc1)C,0.457905798
C1(SC)SC(SC=1SC)=c1ccc(=C(C#N)C#N)cc1,0.457905798
C1(=C(SC(S1)=c1ccc(=C(C#N)C#N)cc1)SC)SC,0.457905798
S1C(=C(SC)SC1=c1ccc(cc1)=C(C#N)C#N)SC,0.457905798
c1cc(ccc1=C(C#N)C#N)=C1SC(SC)=C(SC)S1,0.457905798
S1C(=C(SC1=c1ccc(=C(C#N)C#N)cc1)SC)SC,0.457905798
S(C1=C(SC)SC(=c2ccc(cc2)=C(C#N)C#N)S1)C,0.457905798
C(C(C#N)=c1ccc(=C2SC(=C(S2)SC)SC)cc1)#N,0.457905798
c1cc(=C(C#N)C#N)ccc1=C1SC(=C(SC)S1)SC,0.457905798
c1c(=C2SC(=C(S2)SC)SC)ccc(=C(C#N)C#N)c1,0.457905798
C(=c1ccc(cc1)=C(C(OC)=O)C(=O)OCCBr)(C(OC)=O)C(OC)=O,0.465606879
c1(=C(C(=O)OC)C(OC)=O)ccc(cc1)=C(C(=O)OCCBr)C(=O)OC,0.465606879
c1c(ccc(c1)=C(C(=O)OC)C(OCCBr)=O)=C(C(=O)OC)C(OC)=O,0.465606879
c1cc(ccc1=C(C(=O)OC)C(OC)=O)=C(C(OC)=O)C(=O)OCCBr,0.465606879
c1cc(=C(C(OC)=O)C(=O)OC)ccc1=C(C(=O)OCCBr)C(=O)OC,0.465606879
O(C)C(C(=c1ccc(cc1)=C(C(OCCBr)=O)C(=O)OC)C(=O)OC)=O,0.465606879
C(OC(=O)C(C(OC)=O)=c1ccc(=C(C(=O)OC)C(OC)=O)cc1)CBr,0.465606879
c1c(ccc(=C(C(OC)=O)C(OCCBr)=O)c1)=C(C(=O)OC)C(OC)=O,0.465606879
C(COC(C(=c1ccc(=C(C(=O)OC)C(OC)=O)cc1)C(=O)OC)=O)Br,0.465606879
O=C(OCCBr)C(C(=O)OC)=c1ccc(cc1)=C(C(=O)OC)C(=O)OC,0.465606879
COC(=O)C(=c1ccc(cc1)=C(C(OC)=O)C(OCCBr)=O)C(OC)=O,0.465606879
O(C)C(C(=c1ccc(cc1)=C(C(=O)OC)C(OC)=O)C(OCCBr)=O)=O,0.465606879
O=C(C(=c1ccc(=C(C(=O)OC)C(=O)OCCBr)cc1)C(=O)OC)OC,0.465606879
C(C(OC)=O)(=c1ccc(cc1)=C(C(=O)OC)C(=O)OC)C(=O)OCCBr,0.465606879
c1cc(ccc1=C(C(=O)OC)C(=O)OC)=C(C(OCCBr)=O)C(=O)OC,0.465606879
O=C(C(=c1ccc(cc1)=C(C(=O)OC)C(OC)=O)C(OC)=O)OCCBr,0.465606879
c1(ccc(=C(C(OC)=O)C(OC)=O)cc1)=C(C(=O)OC)C(=O)OCCBr,0.465606879
COC(C(=c1ccc(cc1)=C(C(OC)=O)C(=O)OC)C(=O)OCCBr)=O,0.465606879
COC(=O)C(C(OCCBr)=O)=c1ccc(=C(C(OC)=O)C(OC)=O)cc1,0.465606879
O=C(OCCBr)C(C(=O)OC)=c1ccc(cc1)=C(C(OC)=O)C(OC)=O,0.465606879
C(C(=C1C(c2ccccc2)=[N+]([O-])c2ccccc12)C#N)#N,0.522959412
[O-][N+]1c2c(cccc2)C(C=1c1ccccc1)=C(C#N)C#N,0.522959412
N#CC(=C1C(=[N+]([O-])c2ccccc12)c1ccccc1)C#N,0.522959412
c12ccccc2[N+]([O-])=C(c2ccccc2)C1=C(C#N)C#N,0.522959412
c1cccc2[N+](=C(c3ccccc3)C(c21)=C(C#N)C#N)[O-],0.522959412
C1(=C(C#N)C#N)C(=[N+](c2c1cccc2)[O-])c1ccccc1,0.522959412
c1ccc(cc1)C1C(c2ccccc2[N+]=1[O-])=C(C#N)C#N,0.522959412
c1cccc2c1C(C(c1ccccc1)=[N+]2[O-])=C(C#N)C#N,0.522959412
c1cc(ccc1)C1=[N+](c2c(C1=C(C#N)C#N)cccc2)[O-],0.522959412
c12ccccc1C(=C(C#N)C#N)C(c1ccccc1)=[N+]2[O-],0.522959412
N#CC(=C1c2c([N+]([O-])=C1c1ccccc1)cccc2)C#N,0.522959412
N#CC(C#N)=C1c2ccccc2[N+]([O-])=C1c1ccccc1,0.522959412
c1cc(ccc1)C1=[N+]([O-])c2ccccc2C1=C(C#N)C#N,0.522959412
C1(c2ccccc2)=[N+](c2c(C1=C(C#N)C#N)cccc2)[O-],0.522959412
[N+]1(c2ccccc2C(=C(C#N)C#N)C=1c1ccccc1)[O-],0.522959412
C(=C1c2c(cccc2)[N+](=C1c1ccccc1)[O-])(C#N)C#N,0.522959412
c1cccc2C(C(=[N+](c12)[O-])c1ccccc1)=C(C#N)C#N,0.522959412
c1c(cccc1)C1=[N+](c2c(C1=C(C#N)C#N)cccc2)[O-],0.522959412
c1cccc(C2=[N+]([O-])c3ccccc3C2=C(C#N)C#N)c1,0.522959412
C1(c2c(cccc2)[N+]([O-])=C1c1ccccc1)=C(C#N)C#N,0.522959412
O=C(c1c2c(n(C)c1-c1ccccc1)C(=O)C(=CC2=C1C=C(C(=O)c2n(c(c(C(OCC)=O)c12)-c1ccccc1)C)C)C)OCC,0.479594808
n1(c2c(c(C(=O)OCC)c1-c1ccccc1)C(=C1C=C(C)C(=O)c3n(C)c(-c4ccccc4)c(C(OCC)=O)c13)C=C(C2=O)C)C,0.479594808
c1ccccc1-c1n(C)c2c(C(C=C(C2=O)C)=C2c3c(C(OCC)=O)c(-c4ccccc4)n(C)c3C(=O)C(C)=C2)c1C(OCC)=O,0.479594808
C1=C(C)C(=O)c2c(C1=C1C=C(C(=O)c3c1c(C(=O)OCC)c(-c1ccccc1)n3C)C)c(c(-c1ccccc1)n2C)C(=O)OCC,0.479594808
O(CC)C(=O)c1c2c(C(C(=CC2=C2c3c(C(C(=C2)C)=O)n(C)c(c3C(OCC)=O)-c2ccccc2)C)=O)n(C)c1-c1ccccc1,0.479594808
c1(C(OCC)=O)c2c(C(=O)C(C)=CC2=C2C=C(C)C(c3n(c(-c4ccccc4)c(C(OCC)=O)c32)C)=O)n(c1-c1ccccc1)C,0.479594808
c1cc(-c2n(c3c(c2C(=O)OCC)C(C=C(C3=O)C)=C2c3c(c(n(c3C(=O)C(=C2)C)C)-c2ccccc2)C(OCC)=O)C)ccc1,0.479594808
Cn1c2c(c(C(=O)OCC)c1-c1ccccc1)C(C=C(C2=O)C)=C1C=C(C)C(c2c1c(c(n2C)-c1ccccc1)C(=O)OCC)=O,0.479594808
n1(c2C(=O)C(C)=CC(=C3c4c(n(c(c4C(=O)OCC)-c4ccccc4)C)C(C(=C3)C)=O)c2c(c1-c1ccccc1)C(OCC)=O)C,0.479594808
C1(C)=CC(c2c(C1=O)n(c(-c1ccccc1)c2C(=O)OCC)C)=C1C=C(C(=O)c2c1c(C(OCC)=O)c(n2C)-c1ccccc1)C,0.479594808
C(OCC)(=O)c1c2c(C(C(C)=CC2=C2c3c(c(n(C)c3C(=O)C(=C2)C)-c2ccccc2)C(OCC)=O)=O)n(c1-c1ccccc1)C,0.479594808
CCOC(=O)c1c(-c2ccccc2)n(c2C(=O)C(=CC(=C3c4c(n(c(c4C(OCC)=O)-c4ccccc4)C)C(=O)C(=C3)C)c21)C)C,0.479594808
c1c(cccc1)-c1n(c2C(C(C)=CC(c2c1C(=O)OCC)=C1c2c(C(=O)OCC)c(-c3ccccc3)n(c2C(C(=C1)C)=O)C)=O)C,0.479594808
O=C1c2n(C)c(-c3ccccc3)c(C(OCC)=O)c2C(C=C1C)=C1c2c(n(C)c(-c3ccccc3)c2C(OCC)=O)C(=O)C(=C1)C,0.479594808
c1c(-c2n(c3c(c2C(OCC)=O)C(C=C(C3=O)C)=C2C=C(C(c3n(C)c(-c4ccccc4)c(C(OCC)=O)c23)=O)C)C)cccc1,0.479594808
C1C(c2c(C(=O)OCC)c(n(c2C(C=1C)=O)C)-c1ccccc1)=C1c2c(C(=O)C(C)=C1)n(c(c2C(OCC)=O)-c1ccccc1)C,0.479594808
c1cc(ccc1)-c1n(c2C(C(=CC(=C3C=C(C)C(=O)c4c3c(c(-c3ccccc3)n4C)C(OCC)=O)c2c1C(=O)OCC)C)=O)C,0.479594808
O=C1C(=CC(c2c(c(-c3ccccc3)n(C)c12)C(OCC)=O)=C1c2c(c(-c3ccccc3)n(c2C(C(=C1)C)=O)C)C(OCC)=O)C,0.479594808
C1(=O)c2n(C)c(c(C(OCC)=O)c2C(C=C1C)=C1C=C(C)C(=O)c2n(c(c(c21)C(=O)OCC)-c1ccccc1)C)-c1ccccc1,0.479594808
c1cccc(-c2c(c3C(=C4c5c(c(n(c5C(C(=C4)C)=O)C)-c4ccccc4)C(=O)OCC)C=C(C)C(=O)c3n2C)C(=O)OCC)c1,0.479594808
C(C(=O)OCC)(=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)C(OCC)=O,0.292738108
O(CC)C(C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(=O)OCC)=O,0.292738108
O=C(OCC)C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(OCC)=O,0.292738108
c1c(ccc(=C(C(OCC)=O)C(=O)OCC)c1)=C(C(=O)OCC)C(=O)OCC,0.292738108
O(CC)C(C(=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)C(OCC)=O)=O,0.292738108
O(C(C(C(=O)OCC)=c1ccc(=C(C(OCC)=O)C(=O)OCC)cc1)=O)CC,0.292738108
O(CC)C(C(=c1ccc(cc1)=C(C(OCC)=O)C(OCC)=O)C(=O)OCC)=O,0.292738108
O=C(C(C(=O)OCC)=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1)OCC,0.292738108
CCOC(C(=c1ccc(cc1)=C(C(=O)OCC)C(OCC)=O)C(OCC)=O)=O,0.292738108
C(C)OC(C(C(=O)OCC)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=O,0.292738108
c1(ccc(cc1)=C(C(OCC)=O)C(=O)OCC)=C(C(OCC)=O)C(OCC)=O,0.292738108
c1cc(=C(C(OCC)=O)C(OCC)=O)ccc1=C(C(=O)OCC)C(OCC)=O,0.292738108
C(OCC)(=O)C(C(OCC)=O)=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1,0.292738108
O(C(C(C(=O)OCC)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=O)CC,0.292738108
C(C)OC(C(C(OCC)=O)=c1ccc(cc1)=C(C(OCC)=O)C(OCC)=O)=O,0.292738108
CCOC(C(=c1ccc(=C(C(OCC)=O)C(OCC)=O)cc1)C(=O)OCC)=O,0.292738108
C(=O)(OCC)C(=c1ccc(cc1)=C(C(OCC)=O)C(=O)OCC)C(=O)OCC,0.292738108
O(CC)C(C(C(OCC)=O)=c1ccc(cc1)=C(C(=O)OCC)C(=O)OCC)=O,0.292738108
c1(=C(C(=O)OCC)C(=O)OCC)ccc(cc1)=C(C(=O)OCC)C(=O)OCC,0.292738108
c1(ccc(=C(C(OCC)=O)C(=O)OCC)cc1)=C(C(=O)OCC)C(=O)OCC,0.292738108
C(OC)COC(=O)C(=c1ccc(=C(C(OCCOC)=O)C(=O)OCCOC)cc1)C(OCCOC)=O,0.229653454
c1c(=C(C(OCCOC)=O)C(=O)OCCOC)ccc(c1)=C(C(OCCOC)=O)C(OCCOC)=O,0.229653454
O(C(C(=c1ccc(cc1)=C(C(=O)OCCOC)C(=O)OCCOC)C(=O)OCCOC)=O)CCOC,0.229653454
COCCOC(C(=c1ccc(=C(C(=O)OCCOC)C(OCCOC)=O)cc1)C(=O)OCCOC)=O,0.229653454
O(C)CCOC(=O)C(C(OCCOC)=O)=c1ccc(=C(C(OCCOC)=O)C(=O)OCCOC)cc1,0.229653454
C(COC(=O)C(C(=O)OCCOC)=c1ccc(cc1)=C(C(OCCOC)=O)C(=O)OCCOC)OC,0.229653454
O(C)CCOC(C(=c1ccc(=C(C(=O)OCCOC)C(OCCOC)=O)cc1)C(=O)OCCOC)=O,0.229653454
c1(=C(C(OCCOC)=O)C(=O)OCCOC)ccc(=C(C(=O)OCCOC)C(OCCOC)=O)cc1,0.229653454
C(=O)(OCCOC)C(=c1ccc(=C(C(=O)OCCOC)C(OCCOC)=O)cc1)C(OCCOC)=O,0.229653454
O(CCOC(C(C(=O)OCCOC)=c1ccc(=C(C(OCCOC)=O)C(=O)OCCOC)cc1)=O)C,0.229653454
C(C(=O)OCCOC)(C(OCCOC)=O)=c1ccc(cc1)=C(C(OCCOC)=O)C(OCCOC)=O,0.229653454
C(C(=O)OCCOC)(C(OCCOC)=O)=c1ccc(cc1)=C(C(=O)OCCOC)C(=O)OCCOC,0.229653454
COCCOC(=O)C(=c1ccc(=C(C(=O)OCCOC)C(=O)OCCOC)cc1)C(OCCOC)=O,0.229653454
O(C(=O)C(C(=O)OCCOC)=c1ccc(=C(C(OCCOC)=O)C(OCCOC)=O)cc1)CCOC,0.229653454
c1cc(=C(C(=O)OCCOC)C(OCCOC)=O)ccc1=C(C(=O)OCCOC)C(OCCOC)=O,0.229653454
O(CCOC(C(C(=O)OCCOC)=c1ccc(cc1)=C(C(=O)OCCOC)C(=O)OCCOC)=O)C,0.229653454
c1cc(=C(C(=O)OCCOC)C(=O)OCCOC)ccc1=C(C(=O)OCCOC)C(OCCOC)=O,0.229653454
O(CCOC(=O)C(=c1ccc(cc1)=C(C(OCCOC)=O)C(OCCOC)=O)C(=O)OCCOC)C,0.229653454
COCCOC(=O)C(=c1ccc(=C(C(=O)OCCOC)C(OCCOC)=O)cc1)C(OCCOC)=O,0.229653454
C(COC(=O)C(C(OCCOC)=O)=c1ccc(=C(C(=O)OCCOC)C(OCCOC)=O)cc1)OC,0.229653454
c1ccc2c(c1F)no[n+]2[O-],0.467203778
c12c(c(F)ccc1)no[n+]2[O-],0.467203778
c1c(c2c([n+]([O-])on2)cc1)F,0.467203778
[O-][n+]1c2c(c(F)ccc2)no1,0.467203778
o1[n+](c2c(n1)c(ccc2)F)[O-],0.467203778
c12c(F)cccc1[n+](on2)[O-],0.467203778
n1c2c(cccc2[n+](o1)[O-])F,0.467203778
c1c(F)c2no[n+]([O-])c2cc1,0.467203778
Fc1c2no[n+]([O-])c2ccc1,0.467203778
[O-][n+]1onc2c(F)cccc21,0.467203778
[O-][n+]1c2c(no1)c(F)ccc2,0.467203778
Fc1cccc2c1no[n+]2[O-],0.467203778
c1(c2no[n+](c2ccc1)[O-])F,0.467203778
n1o[n+](c2c1c(ccc2)F)[O-],0.467203778
c12[n+]([O-])onc1c(F)ccc2,0.467203778
c1ccc2[n+](onc2c1F)[O-],0.467203778
