SMILES
Cc1cc(C)c2c(c1)Cc1c(F)nc(F)c(F)c1[N+]([O-])=[N+]2[O-]
[O-][N+](c1ccccc1)=[N+]([O-])c1ccccc1
[O-][N+](c1cnc2ccccc2n1)=[N+]([O-])c1cnc2ccccc2n1
