SMILES,SF
N1c2c3c(c(-c4ccccc4)n2[B-](C#N)(C#N)[N+]2C=1c1c(C=2c2ccccc2)cccc1)cccc3,0.305742625
C(#N)[B-]1(n2c(c3c(cccc3)c2N=C2c3ccccc3C(=[N+]12)c1ccccc1)-c1ccccc1)C#N,0.305742625
c1(-c2ccccc2)c2ccccc2c2N=C3[N+](=C(c4ccccc34)c3ccccc3)[B-](C#N)(C#N)n12,0.305742625
C1CC(C2(C(C)(C1)C)C(=S=O)C=NN2)(C)C,0.327419773
CC1(C)CCCC(C)(C12C(C=NN2)=S=O)C,0.327419773
CC1(C2(C(C)(C)CCC1)NN=CC2=S=O)C,0.327419773
C1CCC(C)(C2(C(=S=O)C=NN2)C1(C)C)C,0.327419773
CC1(CCCC(C)(C)C21C(C=NN2)=S=O)C,0.327419773
C(=O)(C(=c1ccc(=C(C(OC(C)C)=O)C(=O)OC(C)C)cc1)C(OC(C)C)=O)OC(C)C,0.417235373
c1(ccc(cc1)=C(C(OC(C)C)=O)C(=O)OC(C)C)=C(C(OC(C)C)=O)C(OC(C)C)=O,0.417235373
CC(C)OC(=O)C(C(OC(C)C)=O)=c1ccc(cc1)=C(C(=O)OC(C)C)C(=O)OC(C)C,0.417235373
C(=c1ccc(cc1)=C(C(=O)OC(C)C)C(=O)OC(C)C)(C(=O)OC(C)C)C(OC(C)C)=O,0.417235373
O=C(OC(C)C)C(=c1ccc(cc1)=C(C(=O)OC(C)C)C(=O)OC(C)C)C(=O)OC(C)C,0.417235373
C(COC(=O)C(=c1ccc(cc1)=C(C(=O)OCCBr)C(=O)OCCBr)C(=O)OCCBr)Br,0.325938508
c1c(=C(C(OCCBr)=O)C(OCCBr)=O)ccc(=C(C(OCCBr)=O)C(=O)OCCBr)c1,0.325938508
BrCCOC(C(=c1ccc(cc1)=C(C(OCCBr)=O)C(=O)OCCBr)C(=O)OCCBr)=O,0.325938508
O=C(C(C(=O)OCCBr)=c1ccc(cc1)=C(C(=O)OCCBr)C(OCCBr)=O)OCCBr,0.325938508
c1(ccc(=C(C(=O)OCCBr)C(=O)OCCBr)cc1)=C(C(=O)OCCBr)C(=O)OCCBr,0.325938508
c1(=C(C#N)C#N)cc(OCCOC(C)=O)c(=C(C#N)C#N)cc1,0.232355121
O(C(C)=O)CCOc1cc(=C(C#N)C#N)ccc1=C(C#N)C#N,0.232355121
c1cc(cc(c1=C(C#N)C#N)OCCOC(C)=O)=C(C#N)C#N,0.232355121
C(C#N)(C#N)=c1c(cc(=C(C#N)C#N)cc1)OCCOC(C)=O,0.232355121
O(c1c(=C(C#N)C#N)ccc(=C(C#N)C#N)c1)CCOC(C)=O,0.232355121
C1(=CC(=C(C#N)c2ccccc2)C(=CC1=NO)Cl)Cl,0.236664776
C1(C(C=C(C(=C(C#N)c2ccccc2)C=1)Cl)=NO)Cl,0.236664776
C(=C1C(=CC(C(=C1)Cl)=NO)Cl)(C#N)c1ccccc1,0.236664776
ON=C1C(=CC(=C(c2ccccc2)C#N)C(Cl)=C1)Cl,0.236664776
C1(C=C(C(C=C1Cl)=C(C#N)c1ccccc1)Cl)=NO,0.236664776
c1c2C(=O)C(=C3C=C(OC4CCCCC4)c4c(C3=O)cccc4)C=C(c2ccc1)OC1CCCCC1,0.343457129
C1(OC2c3c(cccc3)C(C(=C3C=C(c4c(C3=O)cccc4)OC3CCCCC3)C=2)=O)CCCCC1,0.343457129
C1C(CCCC1)OC1c2c(cccc2)C(C(C=1)=C1C(=O)c2c(cccc2)C(=C1)OC1CCCCC1)=O,0.343457129
C1C(OC2c3c(C(=O)C(=C4C(=O)c5c(cccc5)C(=C4)OC4CCCCC4)C=2)cccc3)CCCC1,0.343457129
c1ccc2c(C(=O)C(=C3C=C(c4c(cccc4)C3=O)OC3CCCCC3)C=C2OC2CCCCC2)c1,0.343457129
c1(nc2c(C3=Nc4c5nc(c(CC)nc5c(-c5ccccc5)n4[B-](F)([N+]3=C2c2ccccc2)F)CC)nc1CC)CC,0.223626537
c1(c(nc2c3N=C4c5nc(CC)c(nc5C(=[N+]4[B-](n3c(-c3ccccc3)c2n1)(F)F)c1ccccc1)CC)CC)CC,0.223626537
c1ccccc1C1=[N+]2[B-](F)(F)n3c(-c4ccccc4)c4c(c3N=C2c2c1nc(CC)c(n2)CC)nc(CC)c(CC)n4,0.223626537
c1ccccc1-c1c2c(nc(CC)c(n2)CC)c2N=C3c4c(C(=[N+]3[B-](F)(n21)F)c1ccccc1)nc(c(CC)n4)CC,0.223626537
n1c2c3n(c(-c4ccccc4)c2nc(CC)c1CC)[B-](F)([N+]1C(c2c(C=1c1ccccc1)nc(CC)c(CC)n2)=N3)F,0.223626537
C1(C(OC)=O)(CC(C=C)[N+](=C2c3c(N(Cc4ccccc4)C2=O)cccc3)[N-]1)C(OC)=O,0.540934305
C(OC)(C1(CC(C=C)[N+]([N-]1)=C1c2c(cccc2)N(C1=O)Cc1ccccc1)C(=O)OC)=O,0.540934305
c1ccccc1CN1C(=O)C(=[N+]2C(C=C)CC(C(OC)=O)(C(OC)=O)[N-]2)c2c1cccc2,0.540934305
COC(=O)C1([N-][N+](=C2C(N(Cc3ccccc3)c3c2cccc3)=O)C(C=C)C1)C(OC)=O,0.540934305
C1(C(OC)=O)(C(=O)OC)[N-][N+](=C2C(=O)N(c3ccccc23)Cc2ccccc2)C(C=C)C1,0.540934305
c1ccc(cc1)COC(=O)C(=c1ccc(cc1)=C(C(=O)OCc1ccccc1)C(OCc1ccccc1)=O)C(=O)OCc1ccccc1,0.250212203
c1(COC(C(C(OCc2ccccc2)=O)=c2ccc(cc2)=C(C(=O)OCc2ccccc2)C(OCc2ccccc2)=O)=O)ccccc1,0.250212203
c1ccc(cc1)COC(C(C(=O)OCc1ccccc1)=c1ccc(=C(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1)=O,0.250212203
c1cccc(c1)COC(C(C(OCc1ccccc1)=O)=c1ccc(=C(C(=O)OCc2ccccc2)C(=O)OCc2ccccc2)cc1)=O,0.250212203
C(=c1ccc(cc1)=C(C(=O)OCc1ccccc1)C(OCc1ccccc1)=O)(C(OCc1ccccc1)=O)C(=O)OCc1ccccc1,0.250212203
c1c(C2C(=O)Sc3cc4c(cc3=2)SC(=O)C=4c2sc([Si](C(C)C)(C(C)C)C(C)C)cc2)sc([Si](C(C)C)(C(C)C)C(C)C)c1,0.358227912
CC(C)[Si](C(C)C)(c1sc(C2C(Sc3c=2cc2SC(C(=c2c3)c2sc(cc2)[Si](C(C)C)(C(C)C)C(C)C)=O)=O)cc1)C(C)C,0.358227912
CC(C)[Si](C(C)C)(c1ccc(C2=c3c(cc4=C(C(=O)Sc4c3)c3ccc([Si](C(C)C)(C(C)C)C(C)C)s3)SC2=O)s1)C(C)C,0.358227912
C1(C(=c2cc3c(cc2S1)=C(C(=O)S3)c1sc([Si](C(C)C)(C(C)C)C(C)C)cc1)c1sc(cc1)[Si](C(C)C)(C(C)C)C(C)C)=O,0.358227912
c1c2c(cc3c1SC(=O)C=3c1ccc(s1)[Si](C(C)C)(C(C)C)C(C)C)SC(=O)C=2c1sc(cc1)[Si](C(C)C)(C(C)C)C(C)C,0.358227912
c12ccccc2C(=O)C(=C2C=C(OCCCCCC)c3ccccc3C2=O)C=C1OCCCCCC,0.289218467
C1(C(=C2C(=O)c3c(cccc3)C(=C2)OCCCCCC)C=C(c2c1cccc2)OCCCCCC)=O,0.289218467
c1cc2c(cc1)C(=CC(C2=O)=C1C=C(OCCCCCC)c2c(cccc2)C1=O)OCCCCCC,0.289218467
C1(=O)c2ccccc2C(=CC1=C1C=C(OCCCCCC)c2ccccc2C1=O)OCCCCCC,0.289218467
C1(=C2C(=O)c3c(C(OCCCCCC)=C2)cccc3)C(=O)c2c(C(=C1)OCCCCCC)cccc2,0.289218467
c1cc2C(OCC)=CC(C(=O)c2cc1)=C1C(=O)c2c(cccc2)C(=C1)OCC,0.27054008
C1(c2c(cccc2)C(C(=C2C=C(c3ccccc3C2=O)OCC)C=1)=O)OCC,0.27054008
O=C1c2c(cccc2)C(OCC)=CC1=C1C=C(OCC)c2c(C1=O)cccc2,0.27054008
CCOC1c2ccccc2C(C(=C2C=C(OCC)c3c(cccc3)C2=O)C=1)=O,0.27054008
c12c(cccc2)C(=CC(C1=O)=C1C(c2c(cccc2)C(=C1)OCC)=O)OCC,0.27054008
C1(Oc2c(cc3c(=C(O)C(O3)=O)c2)=C1c1ccccc1)=O,0.171508699
O1C(=O)C(=c2c1cc1c(c2)OC(C=1c1ccccc1)=O)O,0.171508699
C1(O)=c2cc3OC(=O)C(=c3cc2OC1=O)c1ccccc1,0.171508699
O=C1Oc2cc3=C(C(=O)Oc3cc2=C1c1ccccc1)O,0.171508699
O1c2cc3=C(O)C(=O)Oc3cc2=C(C1=O)c1ccccc1,0.171508699
C(C)(C)OC1c2ccccc2C(C(=C2C(=O)c3c(C(OC(C)C)=C2)cccc3)C=1)=O,0.244271574
c1cc2c(C(=CC(=C3C(c4c(C(=C3)OC(C)C)cccc4)=O)C2=O)OC(C)C)cc1,0.244271574
O(C1c2ccccc2C(=O)C(=C2C(=O)c3c(cccc3)C(=C2)OC(C)C)C=1)C(C)C,0.244271574
O=C1C(=C2C=C(OC(C)C)c3c(C2=O)cccc3)C=C(c2ccccc12)OC(C)C,0.244271574
O=C1c2ccccc2C(OC(C)C)=CC1=C1C=C(c2ccccc2C1=O)OC(C)C,0.244271574
O=C(C(=c1ccc(=C(C(=O)OC)C(=O)OC)cc1)C(=O)OC)OC,0.360031118
C(OC)(C(C(=O)OC)=c1ccc(cc1)=C(C(=O)OC)C(=O)OC)=O,0.360031118
O=C(OC)C(C(OC)=O)=c1ccc(cc1)=C(C(=O)OC)C(OC)=O,0.360031118
COC(=O)C(C(=O)OC)=c1ccc(=C(C(OC)=O)C(OC)=O)cc1,0.360031118
O(C(=O)C(=c1ccc(cc1)=C(C(=O)OC)C(OC)=O)C(OC)=O)C,0.360031118
c1cc2c(C(=CC(=C3C=C(c4c(cccc4)C3=O)OC)C2=O)OC)cc1,0.177298162
c1c2c(C(OC)=CC(=C3C=C(c4ccccc4C3=O)OC)C2=O)ccc1,0.177298162
c1c2C(=CC(=C3C(c4c(C(OC)=C3)cccc4)=O)C(=O)c2ccc1)OC,0.177298162
C1C(C(=O)c2c(cccc2)C=1OC)=C1C=C(c2ccccc2C1=O)OC,0.177298162
c12c(cccc1)C(OC)=CC(=C1C(=O)c3c(C(=C1)OC)cccc3)C2=O,0.177298162
CSC1SC(=c2ccc(cc2)=C(C#N)C#N)SC=1SC,0.457905798
S(C)C1=C(SC(S1)=c1ccc(cc1)=C(C#N)C#N)SC,0.457905798
N#CC(=c1ccc(cc1)=C1SC(SC)=C(SC)S1)C#N,0.457905798
C(C(C#N)=c1ccc(=C2SC(SC)=C(SC)S2)cc1)#N,0.457905798
S(C1SC(=c2ccc(=C(C#N)C#N)cc2)SC=1SC)C,0.457905798
COC(C(=c1ccc(=C(C(OC)=O)C(=O)OCCBr)cc1)C(OC)=O)=O,0.465606879
c1cc(=C(C(=O)OC)C(OC)=O)ccc1=C(C(OC)=O)C(=O)OCCBr,0.465606879
C(Br)COC(C(=c1ccc(=C(C(=O)OC)C(OC)=O)cc1)C(OC)=O)=O,0.465606879
c1c(ccc(=C(C(=O)OC)C(OCCBr)=O)c1)=C(C(OC)=O)C(=O)OC,0.465606879
COC(C(=c1ccc(=C(C(OCCBr)=O)C(=O)OC)cc1)C(=O)OC)=O,0.465606879
[O-][N+]1=C(c2ccccc2)C(=C(C#N)C#N)c2ccccc12,0.522959412
[N+]1([O-])c2ccccc2C(C=1c1ccccc1)=C(C#N)C#N,0.522959412
c1c2c(C(C(=[N+]2[O-])c2ccccc2)=C(C#N)C#N)ccc1,0.522959412
C(C#N)(=C1c2c(cccc2)[N+]([O-])=C1c1ccccc1)C#N,0.522959412
c1cc(C2C(=C(C#N)C#N)c3ccccc3[N+]=2[O-])ccc1,0.522959412
O=C(c1c2c(n(c1-c1ccccc1)C)C(C(=CC2=C1c2c(n(C)c(-c3ccccc3)c2C(OCC)=O)C(C(C)=C1)=O)C)=O)OCC,0.479594808
c12C(C=C(C)C(c1n(C)c(c2C(=O)OCC)-c1ccccc1)=O)=C1C=C(C)C(c2n(c(c(c12)C(OCC)=O)-c1ccccc1)C)=O,0.479594808
c1ccccc1-c1n(c2c(C(C=C(C2=O)C)=C2C=C(C)C(=O)c3n(C)c(c(C(OCC)=O)c23)-c2ccccc2)c1C(=O)OCC)C,0.479594808
c1(C(OCC)=O)c2C(=C3c4c(n(c(-c5ccccc5)c4C(OCC)=O)C)C(=O)C(=C3)C)C=C(C(=O)c2n(c1-c1ccccc1)C)C,0.479594808
c1ccccc1-c1c(C(=O)OCC)c2c(C(=O)C(C)=CC2=C2c3c(C(=O)C(=C2)C)n(C)c(-c2ccccc2)c3C(=O)OCC)n1C,0.479594808
c1cc(=C(C(OCC)=O)C(OCC)=O)ccc1=C(C(OCC)=O)C(OCC)=O,0.292738108
C(OC(C(=c1ccc(=C(C(=O)OCC)C(OCC)=O)cc1)C(=O)OCC)=O)C,0.292738108
c1c(ccc(c1)=C(C(=O)OCC)C(OCC)=O)=C(C(=O)OCC)C(OCC)=O,0.292738108
c1c(=C(C(OCC)=O)C(=O)OCC)ccc(c1)=C(C(=O)OCC)C(=O)OCC,0.292738108
O(CC)C(=O)C(=c1ccc(=C(C(=O)OCC)C(=O)OCC)cc1)C(=O)OCC,0.292738108
C(=O)(OCCOC)C(=c1ccc(cc1)=C(C(OCCOC)=O)C(=O)OCCOC)C(=O)OCCOC,0.229653454
C(=c1ccc(cc1)=C(C(OCCOC)=O)C(OCCOC)=O)(C(OCCOC)=O)C(OCCOC)=O,0.229653454
O=C(C(C(OCCOC)=O)=c1ccc(=C(C(OCCOC)=O)C(=O)OCCOC)cc1)OCCOC,0.229653454
C(COC)OC(C(=c1ccc(=C(C(=O)OCCOC)C(=O)OCCOC)cc1)C(=O)OCCOC)=O,0.229653454
C(=O)(C(=c1ccc(cc1)=C(C(OCCOC)=O)C(OCCOC)=O)C(=O)OCCOC)OCCOC,0.229653454
[n+]1([O-])onc2c(F)cccc21,0.467203778
c12cccc(F)c1no[n+]2[O-],0.467203778
c1(c2c([n+](on2)[O-])ccc1)F,0.467203778
c1cc(c2no[n+](c2c1)[O-])F,0.467203778
Fc1cccc2[n+](onc12)[O-],0.467203778
c1cc(ccc1)COC(C(=c1ccc(cc1)=C(C(=O)OCc1c(F)c(c(F)c(c1F)F)F)C(OCc1c(c(F)c(F)c(c1F)F)F)=O)C(OCc1ccccc1)=O)=O,0.627248518
c1cc(ccc1)COC(=O)C(C(OCc1ccccc1)=O)=c1ccc(cc1)=C(C(OCc1c(c(F)c(F)c(c1F)F)F)=O)C(=O)OCc1c(F)c(F)c(c(F)c1F)F,0.627248518
Fc1c(c(c(c(F)c1COC(C(=c1ccc(cc1)=C(C(OCc1ccccc1)=O)C(OCc1ccccc1)=O)C(OCc1c(F)c(F)c(F)c(F)c1F)=O)=O)F)F)F,0.627248518
O(Cc1ccccc1)C(C(=c1ccc(cc1)=C(C(=O)OCc1c(F)c(c(F)c(F)c1F)F)C(=O)OCc1c(c(F)c(c(c1F)F)F)F)C(OCc1ccccc1)=O)=O,0.627248518
c1(c(c(COC(=O)C(=c2ccc(cc2)=C(C(OCc2ccccc2)=O)C(OCc2ccccc2)=O)C(=O)OCc2c(c(c(c(c2F)F)F)F)F)c(F)c(F)c1F)F)F,0.627248518
c1c(sc(C2=CC(C(=O)S2)=C2C=C(c3ccc(s3)[Si](C(C)(C)C)(C)C)SC2=O)c1)[Si](C)(C)C(C)(C)C,0.286640321
C1(=O)SC(=CC1=C1C(SC(=C1)c1sc([Si](C)(C)C(C)(C)C)cc1)=O)c1ccc(s1)[Si](C(C)(C)C)(C)C,0.286640321
[Si](c1sc(C2SC(C(=C3C(=O)SC(=C3)c3sc([Si](C)(C)C(C)(C)C)cc3)C=2)=O)cc1)(C)(C(C)(C)C)C,0.286640321
C[Si](c1ccc(C2SC(C(C=2)=C2C=C(SC2=O)c2sc(cc2)[Si](C)(C(C)(C)C)C)=O)s1)(C(C)(C)C)C,0.286640321
C1(c2ccc([Si](C(C)(C)C)(C)C)s2)SC(C(C=1)=C1C(SC(=C1)c1ccc(s1)[Si](C(C)(C)C)(C)C)=O)=O,0.286640321
c1(ccc(cc1)=C(C#N)C#N)=C1SC(=C(SCCCCC)S1)SCCCCC,0.3895571
C(C)CCCSC1=C(SC(S1)=c1ccc(=C(C#N)C#N)cc1)SCCCCC,0.3895571
C(C)CCCSC1=C(SCCCCC)SC(=c2ccc(=C(C#N)C#N)cc2)S1,0.3895571
S(C1SC(SC=1SCCCCC)=c1ccc(cc1)=C(C#N)C#N)CCCCC,0.3895571
S(C1SC(SC=1SCCCCC)=c1ccc(cc1)=C(C#N)C#N)CCCCC,0.3895571
c1(C)ccc(cc1)C(=C1SC(C=C1)=Pc1c(cc(C(C)(C)C)cc1C(C)(C)C)C(C)(C)C)c1ccc(cc1)C,0.194211273
CC(c1cc(C(C)(C)C)cc(c1P=C1C=CC(S1)=C(c1ccc(cc1)C)c1ccc(cc1)C)C(C)(C)C)(C)C,0.194211273
c1c(C)ccc(c1)C(c1ccc(cc1)C)=C1C=CC(=Pc2c(cc(cc2C(C)(C)C)C(C)(C)C)C(C)(C)C)S1,0.194211273
Cc1ccc(C(=C2C=CC(=Pc3c(cc(cc3C(C)(C)C)C(C)(C)C)C(C)(C)C)S2)c2ccc(C)cc2)cc1,0.194211273
Cc1ccc(cc1)C(=C1SC(C=C1)=Pc1c(cc(C(C)(C)C)cc1C(C)(C)C)C(C)(C)C)c1ccc(cc1)C,0.194211273
c1(ccc(cc1)=C(C#N)C#N)=C(c1ccc(N(C)C)cc1)C#N,0.462976783
c1(ccc(cc1)C(C#N)=c1ccc(=C(C#N)C#N)cc1)N(C)C,0.462976783
c1(N(C)C)ccc(cc1)C(=c1ccc(cc1)=C(C#N)C#N)C#N,0.462976783
c1c(ccc(=C(C#N)c2ccc(N(C)C)cc2)c1)=C(C#N)C#N,0.462976783
N#CC(=c1ccc(cc1)=C(C#N)c1ccc(cc1)N(C)C)C#N,0.462976783
C1(C2=Nc3n([B-](F)([N+]2=C(c2c(OC)cccc2)C=1)F)c(cc3-c1ccc(C#N)cc1)-c1ccccc1OC)c1ccc(C#N)cc1,0.138545449
c1cccc(C2C=C(C3=Nc4c(-c5ccc(C#N)cc5)cc(n4[B-](F)(F)[N+]3=2)-c2ccccc2OC)c2ccc(C#N)cc2)c1OC,0.138545449
c1cc(-c2n3[B-]([N+]4=C(c5c(OC)cccc5)C=C(c5ccc(cc5)C#N)C4=Nc3c(-c3ccc(C#N)cc3)c2)(F)F)c(OC)cc1,0.138545449
c1cc(C#N)ccc1-c1cc(-c2ccccc2OC)n2c1N=C1C(c3ccc(C#N)cc3)=CC(c3c(OC)cccc3)=[N+]1[B-]2(F)F,0.138545449
F[B-]1(F)[N+]2=C(C=C(c3ccc(C#N)cc3)C2=Nc2n1c(cc2-c1ccc(C#N)cc1)-c1ccccc1OC)c1ccccc1OC,0.138545449
C(#N)C(=c1ccc(cc1)=C(C#N)c1ccc(N(CCC)CCC)cc1)C#N,0.420044789
c1c(ccc(=C(C#N)C#N)c1)=C(c1ccc(cc1)N(CCC)CCC)C#N,0.420044789
c1(=C(C#N)C#N)ccc(=C(C#N)c2ccc(N(CCC)CCC)cc2)cc1,0.420044789
C(CN(c1ccc(cc1)C(C#N)=c1ccc(cc1)=C(C#N)C#N)CCC)C,0.420044789
c1c(C(=c2ccc(=C(C#N)C#N)cc2)C#N)ccc(c1)N(CCC)CCC,0.420044789
c1(F)c(F)c(COC(=O)C(=c2ccc(=C(C(=O)OCc3c(F)c(F)c(F)c(c3F)F)C(=O)OCc3c(F)c(c(c(c3F)F)F)F)cc2)C(OCc2c(c(c(c(F)c2F)F)F)F)=O)c(c(c1F)F)F,0.400545811
c1(COC(C(C(OCc2c(c(F)c(c(c2F)F)F)F)=O)=c2ccc(cc2)=C(C(OCc2c(c(F)c(c(c2F)F)F)F)=O)C(OCc2c(F)c(F)c(F)c(c2F)F)=O)=O)c(c(c(c(c1F)F)F)F)F,0.400545811
Fc1c(c(c(F)c(COC(=O)C(C(OCc2c(F)c(F)c(c(c2F)F)F)=O)=c2ccc(cc2)=C(C(OCc2c(c(F)c(c(F)c2F)F)F)=O)C(OCc2c(F)c(F)c(c(c2F)F)F)=O)c1F)F)F,0.400545811
O(C(=O)C(C(=O)OCc1c(F)c(c(F)c(F)c1F)F)=c1ccc(cc1)=C(C(=O)OCc1c(c(F)c(F)c(c1F)F)F)C(=O)OCc1c(F)c(c(c(F)c1F)F)F)Cc1c(c(F)c(c(F)c1F)F)F,0.400545811
c1cc(ccc1=C(C(OCc1c(F)c(c(F)c(F)c1F)F)=O)C(=O)OCc1c(F)c(F)c(c(c1F)F)F)=C(C(=O)OCc1c(c(c(c(c1F)F)F)F)F)C(=O)OCc1c(c(F)c(c(F)c1F)F)F,0.400545811
[Si]1(C)([Si]([Si](C)(C)C)=C(O[Si]([Si]1([Si](C)(C)C)[Si](C)(C)C)(C)C)C12CC3CC(C1)CC(C3)C2)C,0.124794541
[Si]1([Si]([Si](C)(C)C)([Si](C)(C)[Si](=C(C23CC4CC(C3)CC(C2)C4)O1)[Si](C)(C)C)[Si](C)(C)C)(C)C,0.124794541
[Si]1([Si](C)(C)C)([Si](C)(OC(C23CC4CC(CC(C3)C4)C2)=[Si]([Si](C)(C)C)[Si]1(C)C)C)[Si](C)(C)C,0.124794541
C[Si](C)([Si]1([Si]([Si]([Si](C)(C)C)=C(O[Si]1(C)C)C12CC3CC(C2)CC(C3)C1)(C)C)[Si](C)(C)C)C,0.124794541
C[Si]([Si]1([Si](C)(C)C)[Si](C)([Si]([Si](C)(C)C)=C(C23CC4CC(CC(C4)C2)C3)O[Si]1(C)C)C)(C)C,0.124794541
c12cc(OC)ccc1-c1c(cc3C(C=O)=C4[N+](=C5C(=C4)CCc4cc(ccc45)OC)[B-](n31)(F)F)CC2,0.085858446
c1c(ccc2c1CCc1c-2n2c(C(=C3C=C4C(c5ccc(OC)cc5CC4)=[N+]3[B-]2(F)F)C=O)c1)OC,0.085858446
c1cc2c(CCc3cc4C(=C5C=C6CCc7c(ccc(OC)c7)C6=[N+]5[B-](F)(F)n4c-23)C=O)cc1OC,0.085858446
C1C2=C(c3n(c4c(CCc5cc(OC)ccc-45)c3)[B-](F)(F)[N+]2=C2c3ccc(cc3CCC2=1)OC)C=O,0.085858446
F[B-]1(n2c3c(cc2C(=C2C=C4CCc5c(C4=[N+]21)ccc(c5)OC)C=O)CCc1c-3ccc(OC)c1)F,0.085858446
c1(SCCCC)sc(C2SC(=O)C(C=2)=C2C(=O)SC(c3sc(SCCCC)cc3)=C2)cc1,0.104540629
O=C1C(=C2C(SC(=C2)c2sc(SCCCC)cc2)=O)C=C(S1)c1ccc(s1)SCCCC,0.104540629
C1=C(SC(C1=C1C(SC(=C1)c1sc(SCCCC)cc1)=O)=O)c1sc(SCCCC)cc1,0.104540629
C1(C(SC(c2sc(cc2)SCCCC)=C1)=O)=C1C(=O)SC(c2sc(cc2)SCCCC)=C1,0.104540629
C1(=C2C(=O)SC(c3sc(SCCCC)cc3)=C2)C(=O)SC(c2sc(cc2)SCCCC)=C1,0.104540629
C(=O)(C(=c1ccc(s1)=c1ccc(=C(C(=O)CC)C#N)s1)Cc1c(Cl)cccc1)CC,0.105106123
c1(=C(C(CC)=O)Cc2c(Cl)cccc2)sc(cc1)=c1sc(=C(C(=O)CC)C#N)cc1,0.105106123
c1cccc(c1Cl)CC(=c1sc(=c2sc(=C(C#N)C(CC)=O)cc2)cc1)C(=O)CC,0.105106123
O=C(CC)C(C#N)=c1sc(cc1)=c1sc(cc1)=C(C(CC)=O)Cc1ccccc1Cl,0.105106123
c1cc(CC(C(CC)=O)=c2sc(cc2)=c2sc(cc2)=C(C(CC)=O)C#N)c(cc1)Cl,0.105106123
C1C(=C2C=C(C(=O)C=C2)N)C=C(OC=1c1ccccc1)c1ccccc1,0.401008518
C1(C=CC(C(N)=C1)=O)=C1C=C(c2ccccc2)OC(=C1)c1ccccc1,0.401008518
c1c(C2=CC(C=C(c3ccccc3)O2)=C2C=C(N)C(=O)C=C2)cccc1,0.401008518
c1(ccccc1)C1OC(c2ccccc2)=CC(C=1)=C1C=CC(C(N)=C1)=O,0.401008518
c1ccccc1C1=CC(C=C(c2ccccc2)O1)=C1C=C(N)C(=O)C=C1,0.401008518
c1cc2c(no[n+]2[O-])cc1,0.411272762
n1c2c(cccc2)[n+](o1)[O-],0.411272762
c1c2[n+]([O-])onc2ccc1,0.411272762
c1c2no[n+](c2ccc1)[O-],0.411272762
o1nc2c([n+]1[O-])cccc2,0.411272762
C[Si](C)(C)c1oc(C(=C=C=C(c2oc([Si](C)(C)C)cc2)c2ccc([Si](C)(C)C)o2)c2oc(cc2)[Si](C)(C)C)cc1,0.20315234
c1c([Si](C)(C)C)oc(C(c2oc([Si](C)(C)C)cc2)=C=C=C(c2ccc(o2)[Si](C)(C)C)c2oc(cc2)[Si](C)(C)C)c1,0.20315234
c1cc(C(c2ccc([Si](C)(C)C)o2)=C=C=C(c2oc([Si](C)(C)C)cc2)c2ccc([Si](C)(C)C)o2)oc1[Si](C)(C)C,0.20315234
C[Si](C)(C)c1ccc(C(c2oc([Si](C)(C)C)cc2)=C=C=C(c2oc([Si](C)(C)C)cc2)c2oc([Si](C)(C)C)cc2)o1,0.20315234
c1([Si](C)(C)C)oc(C(c2ccc(o2)[Si](C)(C)C)=C=C=C(c2oc(cc2)[Si](C)(C)C)c2oc(cc2)[Si](C)(C)C)cc1,0.20315234
C[Si](C)(C)C#CC(C#C[Si](C)(C)C)=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C,0.185538848
C[Si](C#CC(=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)C#C[Si](C)(C)C)(C)C,0.185538848
C(#C[Si](C)(C)C)C(=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)C#C[Si](C)(C)C,0.185538848
C(C#C[Si](C)(C)C)(C#C[Si](C)(C)C)=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C,0.185538848
C(C(C#C[Si](C)(C)C)=C=C=C(C#C[Si](C)(C)C)C#C[Si](C)(C)C)#C[Si](C)(C)C,0.185538848
C1(C=C(SC1=O)c1sc(CCCCC)cc1)=C1C=C(c2sc(cc2)CCCCC)SC1=O,0.293473665
O=C1SC(c2sc(cc2)CCCCC)=CC1=C1C(=O)SC(c2ccc(s2)CCCCC)=C1,0.293473665
C1(SC(c2ccc(s2)CCCCC)=CC1=C1C(=O)SC(=C1)c1ccc(s1)CCCCC)=O,0.293473665
C1(c2ccc(CCCCC)s2)=CC(=C2C=C(SC2=O)c2sc(CCCCC)cc2)C(=O)S1,0.293473665
C1(C(C=C(c2sc(cc2)CCCCC)S1)=C1C=C(SC1=O)c1sc(cc1)CCCCC)=O,0.293473665
C(C(C#N)=c1cc2SSN=c2c2nsnc12)#N,0.310962996
s1nc2c3=NSSc3cc(c2n1)=C(C#N)C#N,0.310962996
N#CC(C#N)=c1cc2c(c3nsnc13)=NSS2,0.310962996
S1Sc2c(=N1)c1c(c(c2)=C(C#N)C#N)nsn1,0.310962996
n1snc2c(cc3SSN=c3c12)=C(C#N)C#N,0.310962996
c1c(cc(c(c1C(C)(C)C)[As]=C1c2c(ccc(Br)c2)-c2ccc(Br)cc12)C(C)(C)C)C(C)(C)C,0.117212612
